imageUri,goldenAnswer
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_337a7db21e7ea4f4a2ae367ade3f8c32.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_c1b227a92345d52dade267356eb6ea27.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_01978.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_389977696931f1a1da0314b9292885e8.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/487093_130676.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/sbloom17344_1_44.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_bd6990dc3ae5da4bf309095f0a898ba1.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/1148868_265931.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-miamidade_fl_122722_171229.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_411edbc8be1e2f5c6221253842134ece.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_01517.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/Vsbloom14401_-16_-25.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_01792.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_00625.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H1843447_220561.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_0a05f9d5860822e9fe8c7f365b413854.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_a9a909d02994972aec6039da8528289e.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V2564128_55077.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_f4ad5cfeedabcc451a0d457043affd5e.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1217962_98230.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_00548.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/2719615_69421.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H1022075_327797.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-miamidade_fl_14286_170917.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_77c515def634f8eaa86d2bef758ebd7f.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_5a287233e4b97ca25fed9707259c7a95.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_39813ec6739530b76a21b2d2531f5bfc.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_83f6d4de6a093b624255a3185a4b9e50.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_e5a4bd86ff4a4c160d75a70195e101a9.jpg,"[""Gabled"", ""Hip"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H1039557_143614.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_11134133c2e5daa6915feae660bdd711.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/79687.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2120481_140345.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/1615951_247431.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1012763_130597.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/2153061_52353.jpg,"[""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_8125c85c83868d247162545371a44923.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-1193c2ba-5de0-11e9-b4e0-0242ac11000a_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/2604521_32636.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_35493ce596d9bf643baec436bf8e340f.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_3be297c639ab87f22cd8a2519adb5c1c.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/miamidade_fl_108073_171216.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2004622_109475.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/Vsbloom2199_9_36.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V2040162_93237.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_01936.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_89995eb7f2e2c07d841cdad6a5c59b99.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_00828.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH2044537_276042.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_05035e709942e3ead8bb46c3c2fd6d33.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-0659e360-5dd2-11e9-bfe3-0242ac110009_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_02424.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_01e4e8157842e35d77714692f373caaa.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_23c248dc51661a8e4dca8ddbff4d8472.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH1012479_212869.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_8d8bbf52265298f1b2d15ad670f8aecb.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_4d3cef9b58068b6079e5979e6a08e7ac.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_02146.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_bf16dcbb9398734b70e0d560ddb7ee30.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-36a32f10-5c0e-11e9-aeff-0242ac110005_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_e5e2daafb26746503f692177420cce40.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_1b7237e838c96c2d330cb6deccab4d00.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_7bd16ed75d02d85cf66596cad4be3c2d.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_bed7618fd36d6b529750ff3e6eadd0ce.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H1046102_69395.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/504aa3ea-5e74-11e9-ba2d-0242ac110005_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/2122498_266624.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V2108725_299464.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_02227.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_00258.jpg,"[""Hip"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/2715487_17430.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H436745_248879.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_1293ff81454c2cae664e0fc375488b58.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-11f4f65c-921a-11e9-a529-0242ac110007_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_eb919e99ffeae4fc1c83501882e66f1f.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/2bc9b288-5d87-11e9-9d55-0242ac110008_masked.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_52f1eace4eec5e45ec2918b9d6320c0f.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V2071328_319452.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH1059320_98302.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_02310.jpg,"[""Gabled"", ""Hip"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1051248_156181.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V445904_290600.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_4158e1bc6cdd9b959c485a32b2fc1e12.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-5020066c-5dca-11e9-acd1-0242ac110003_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH1185568_297289.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_19ad101838ed98577d9622f22127fb82.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/Vsbloom15624_16_6.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_00399.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2658922_313517.jpg,"[""Gabled"", ""Hip"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1988255_162625.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-10c89486-5e86-11e9-a034-0242ac11000f_masked.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_5f7470d87d1fc37a53cd442df40315ba.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_02599.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_d2ecc7cf87140b98e88e255ca96e7175.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-2f8cc30c-5da4-11e9-8cde-0242ac11000d_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/sbloom2760_27_27.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-0a6c5562-5e83-11e9-a93b-0242ac11000c_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/miamidade_fl_457420_171225.jpg,"[""Hip"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH25760_287981.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H95319_169456.jpg,"[""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/sbloom9829_20_42.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2056659_327171.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_9b23772a8f41c64923aff4b3ec098ea8.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2098350_182493.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/Vsbloom9934_17_37.jpg,"[""Gabled"", ""Hip"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_be71fc84ef7b1bd999e2d64ec61f774b.jpg,"[""Hip"", ""Flat"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH2045810_238542.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VHsbloom1457_35_55.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/452959_302559.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_6dae1adb6e1b0e8be271425996763a62.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_df82a466a1f49ac0acaf0f0350295dbe.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_8dc3a88eef99076a56e89f15560b6df2.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/2106955_252358.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-2332cc90-5dd7-11e9-9afd-0242ac110010_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H1972603_256816.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-douglas_ne_988520158_53474_180412.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1028097_157701.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_ff85b36ce418b8fc16a6e4c0ff12c64a.jpg,"[""Gabled"", ""Hip"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_a9ce49821afd09506def3dfb01f0bb4c.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_4126f195fcee19cf8cfe0e4c741bf2ab.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_00710.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH1952186_155280.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/1992800_251502.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_cd47b297445dd6275022c630aa2d13ff.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/2075160_193123.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_28f789e935b1e4e1522700c8ae2434fb.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/1076711_264171.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/sbloom2356_13_41.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH157074_82424.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-22d74e3e-5e80-11e9-99c7-0242ac11000f_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_a79419b478860e2a8acfa6f99fa9e31f.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_775015899dc42b5eea91339c1a413782.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH1723772_208548.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_a7b279c529cfc3a91f264277aa00b0c6.jpg,"[""Hip"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_15f76379763a623383c8ab02014bed79.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/0ea1d661-e0b1-45f4-9c16-edd5074ea549_de18d707-1c85-457d-aaea-39cfcf9260f9_115733_181124.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V2129030_43902.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_195585c561323926cc0f60136f8e702c.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-32543676-6eb4-11e9-989f-0242ac11000b_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH2020174_230204.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH1907547_10610.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-b08d4f28-5e8d-11e9-9a38-0242ac110007_masked.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-oklahoma_ok_7a8611ed-a0c4-43cc-abb7-639d63a6925e_254373_180423.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/HVsbloom7856_-5_8.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_64ccd88186e7ac631f6f13ff71ac2da8.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1907547_10610.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-douglas_ne_988384142_99652_180412.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/436745_248879.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V35198_38635.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_13d2060b1e977fbf0ecfb6d3a078e370.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/1141749_73473.jpg,"[""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1187655_200435.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-07d3bad2-5e8f-11e9-9ed0-0242ac110003_masked.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_01065.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1830549_34746.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/Vsbloom8055_5_65.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/2012637_259622.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H20542_287536.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/0a8d2098-5db2-11e9-926d-0242ac110004_masked.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V463108_293963.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/2033133_187474.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VHsbloom17344_1_44.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH2121996_49666.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V2071335_178516.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-90f691b8-5da9-11e9-aad3-0242ac110009_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_ffe85081d23dcc73c35906900e619a9c.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1249045_261122.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/Hsbloom13044_24_30.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_e41a40e5cf1f448474b03ef833ce7059.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_3afe4717853b365f68d4e68d47489568.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_96ba648276a5565f19abea3840c098d6.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_44daf4387d5cb22aace09c8c26e28bf8.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_c232ac9fae02fb737568561606a0dddb.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_02792.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_228f2112f4043f9cdd30e191a59d6000.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_bc51898898b7e3e256617f4734ed0777.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-miamidade_fl_1923_171229.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_741e3b30162ea7b356c6fb90acecf3b2.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1585403_27070.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_6f618d1dbca9378a43a46c0bf4529e89.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_06db2adb60395e157942aa2d8fa79786.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/2089161_143948.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2150170_193613.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-889624c4-5e8b-11e9-8a8c-0242ac11000d_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_71ccfcb8e66a10a59c3fa045c4b161d8.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H1174240_227361.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_842e9457549079746a516f70f3588c45.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V2604521_32636.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/179158_311459.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VHsbloom4796_30_24.jpg,"[""Gabled"", ""Hip""]"
