imageUri,qaCorrection
s3://qa-manager-prod/golden_questions/1608741835/426/65_27.83340798_-97.07264825_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Type_Mixed"", ""Pool_No"", ""Condition_Fair"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1608741835/426/65_27.83340798_-97.07264825_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_Low"", ""Pool_No"", ""Condition_Good"", ""Type_Mixed""]"
s3://qa-manager-prod/golden_questions/1608741835/426/65_27.83340798_-97.07264825_ortho.jpg,"[""Material_Shingle"", ""Tree_Low"", ""Pool_No"", ""Solar_No"", ""Type_Mixed"", ""Condition_Fair""]"
s3://qa-manager-prod/golden_questions/1608741835/427/66_29.93924329_-93.90325903_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/427/66_29.93924329_-93.90325903_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Tree_None"", ""Type_Mixed"", ""Material_Shingle"", ""Condition_Fair""]"
s3://qa-manager-prod/golden_questions/1608741835/427/66_29.93924329_-93.90325903_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/428/67_29.93938705_-93.90332558_ortho.jpg,"[""Solar_No"", ""Tree_None"", ""Pool_No"", ""Type_Gabled"", ""Condition_Fair"", ""Material_Shingle""]"
s3://qa-manager-prod/golden_questions/1608741835/428/67_29.93938705_-93.90332558_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/429/68_29.18189929_-95.41137177_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Pool_No"", ""Type_Hip"", ""Condition_Fair""]"
s3://qa-manager-prod/golden_questions/1608741835/429/68_29.18189929_-95.41137177_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Hip"", ""Pool_No"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/429/68_29.18189929_-95.41137177_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Hip"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/43/138_29.49925695_-95.0888813_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Type_Hip"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/43/138_29.49925695_-95.0888813_ortho.jpg,"[""Material_Shingle"", ""Condition_Fair"", ""Type_Hip"", ""Tree_Low"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/43/138_29.49925695_-95.0888813_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Hip"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/430/69_29.37642095_-94.74866562_ortho.jpg,"[""Solar_No"", ""Tree_None"", ""Condition_Fair"", ""Type_Hip"", ""Pool_No"", ""Material_Shingle""]"
s3://qa-manager-prod/golden_questions/1608741835/430/69_29.37642095_-94.74866562_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Material_Shingle"", ""Condition_Fair"", ""Tree_None"", ""Type_Hip""]"
s3://qa-manager-prod/golden_questions/1608741835/430/69_29.37642095_-94.74866562_ortho.jpg,"[""Condition_Good"", ""Material_Shingle"", ""Type_Hip"", ""Tree_None"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/431/6_29.30771155_-94.78068414_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/431/6_29.30771155_-94.78068414_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Condition_Fair"", ""Pool_No"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/432/70_29.47205948_-95.12845158_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/432/70_29.47205948_-95.12845158_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/433/71_27.81532566_-97.07074147_ortho.jpg,"[""Solar_No"", ""Condition_Poor"", ""Material_Shingle"", ""Tree_Low"", ""Pool_No"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/433/71_27.81532566_-97.07074147_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/433/71_27.81532566_-97.07074147_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Low"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/434/72_29.35485233_-94.97781399_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Pool_No"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/434/72_29.35485233_-94.97781399_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Type_Gabled"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair""]"
s3://qa-manager-prod/golden_questions/1608741835/434/72_29.35485233_-94.97781399_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1608741835/435/73_29.35494111_-94.97773033_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Type_Gabled"", ""Pool_No"", ""Condition_Fair"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/435/73_29.35494111_-94.97773033_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/435/73_29.35494111_-94.97773033_ortho.jpg,"[""Solar_No"", ""Tree_None"", ""Condition_Fair"", ""Pool_No"", ""Type_Gabled"", ""Material_Shingle""]"
s3://qa-manager-prod/golden_questions/1608741835/436/74_29.49995001_-95.11976614_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/436/74_29.49995001_-95.11976614_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/436/74_29.49995001_-95.11976614_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Pool_No"", ""Type_Gabled"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1608741835/437/75_29.47752391_-94.92630046_ortho.jpg,"[""Solar_No"", ""Tree_None"", ""Pool_No"", ""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/437/75_29.47752391_-94.92630046_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Pool_No"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/437/75_29.47752391_-94.92630046_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Type_Gabled"", ""Material_Shingle"", ""Condition_Fair"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/438/76_29.25998915_-94.84449463_ortho.jpg,"[""Pool_No"", ""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Tree_None"", ""Condition_Good""]"
s3://qa-manager-prod/golden_questions/1608741835/438/76_29.25998915_-94.84449463_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Good"", ""Type_Mixed"", ""Tree_None"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/438/76_29.25998915_-94.84449463_ortho.jpg,"[""Condition_Good"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/439/77_29.57480237_-95.27510527_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Pool_No"", ""Tree_Low"", ""Condition_Fair""]"
s3://qa-manager-prod/golden_questions/1608741835/439/77_29.57480237_-95.27510527_ortho.jpg,"[""Material_Shingle"", ""Condition_Fair"", ""Pool_No"", ""Type_Mixed"", ""Solar_No"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/439/77_29.57480237_-95.27510527_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_Low"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/44/139_30.08842554_-94.17710840000001_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Type_Hip"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/44/139_30.08842554_-94.17710840000001_ortho.jpg,"[""Tree_None"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Hip"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/44/139_30.08842554_-94.17710840000001_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Hip"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/440/78_29.03634539_-95.42088614_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Tree_None"", ""Condition_Good"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/440/78_29.03634539_-95.42088614_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Material_Shingle"", ""Condition_Good"", ""Type_Mixed"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/440/78_29.03634539_-95.42088614_ortho.jpg,"[""Condition_Good"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/441/79_29.41282624_-94.90495329_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Type_Hip"", ""Pool_Yes"", ""Condition_Good""]"
s3://qa-manager-prod/golden_questions/1608741835/441/79_29.41282624_-94.90495329_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Pool_Yes""]"
s3://qa-manager-prod/golden_questions/1608741835/441/79_29.41282624_-94.90495329_ortho.jpg,"[""Condition_Good"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_None"", ""Solar_No"", ""Pool_Yes""]"
s3://qa-manager-prod/golden_questions/1608741835/442/7_29.52412733_-95.05043824_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Hip"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/442/7_29.52412733_-95.05043824_ortho.jpg,"[""Material_Shingle"", ""Type_Hip"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/443/80_29.41270947_-94.90506462_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Type_Hip"", ""Pool_Yes"", ""Condition_Good""]"
s3://qa-manager-prod/golden_questions/1608741835/443/80_29.41270947_-94.90506462_ortho.jpg,"[""Pool_Yes"", ""Condition_Good"", ""Material_Shingle"", ""Tree_None"", ""Solar_No"", ""Type_Hip""]"
s3://qa-manager-prod/golden_questions/1608741835/443/80_29.41270947_-94.90506462_ortho.jpg,"[""Condition_Good"", ""Material_Shingle"", ""Type_Hip"", ""Tree_None"", ""Pool_Yes"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/444/81_27.698706_-97.34098944_ortho.jpg,"[""Solar_No"", ""Tree_Low"", ""Pool_No"", ""Type_Mixed"", ""Condition_Fair"", ""Material_Shingle""]"
s3://qa-manager-prod/golden_questions/1608741835/444/81_27.698706_-97.34098944_ortho.jpg,"[""Solar_No"", ""Material_Tile"", ""Type_Mixed"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/444/81_27.698706_-97.34098944_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Type_Gabled"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/445/82_29.26125982_-95.45899919_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1608741835/446/83_26.11186167_-97.16760688_ortho.jpg,"[""Solar_No"", ""Type_Hip"", ""Pool_Yes"", ""Material_Tile"", ""Condition_Fair"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/446/83_26.11186167_-97.16760688_ortho.jpg,"[""Material_Tile"", ""Solar_No"", ""Tree_None"", ""Condition_Fair"", ""Type_Hip"", ""Pool_Yes""]"
s3://qa-manager-prod/golden_questions/1608741835/446/83_26.11186167_-97.16760688_ortho.jpg,"[""Condition_Fair"", ""Material_Tile"", ""Type_Hip"", ""Tree_None"", ""Solar_No"", ""Pool_Yes""]"
s3://qa-manager-prod/golden_questions/1608741835/447/84_29.06117162_-95.44195505_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/447/84_29.06117162_-95.44195505_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1608741835/447/84_29.06117162_-95.44195505_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Low"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/448/85_27.68315446_-97.37535035_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Type_Hip"", ""Tree_Low"", ""Pool_Yes"", ""Condition_Good""]"
s3://qa-manager-prod/golden_questions/1608741835/448/85_27.68315446_-97.37535035_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Type_Hip"", ""Pool_Yes"", ""Condition_Good""]"
s3://qa-manager-prod/golden_questions/1608741835/448/85_27.68315446_-97.37535035_ortho.jpg,"[""Condition_Good"", ""Material_Shingle"", ""Type_Hip"", ""Tree_Low"", ""Pool_Yes"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/449/86_29.13841077_-95.06043575_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_Yes""]"
s3://qa-manager-prod/golden_questions/1608741835/449/86_29.13841077_-95.06043575_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Pool_Yes"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/449/86_29.13841077_-95.06043575_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Gabled"", ""Pool_Yes"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/45/13_29.79966564_-94.82831146_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/45/13_29.79966564_-94.82831146_ortho.jpg,"[""Material_Shingle"", ""Condition_Fair"", ""Type_Mixed"", ""Tree_Low"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/450/87_29.13832036_-95.06036988_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1608741835/451/88_28.03399467_-97.02620772_ortho.jpg,"[""Solar_No"", ""Condition_Good"", ""Pool_Yes"", ""Type_Hip"", ""Material_Shingle"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/451/88_28.03399467_-97.02620772_ortho.jpg,"[""Type_Hip"", ""Pool_Yes"", ""Solar_No"", ""Material_Shingle"", ""Condition_Good"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/451/88_28.03399467_-97.02620772_ortho.jpg,"[""Condition_Good"", ""Material_Shingle"", ""Tree_High"", ""Tree_None"", ""Solar_No"", ""Pool_Yes""]"
s3://qa-manager-prod/golden_questions/1608741835/452/89_29.96139666_-93.95467969_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Pool_No"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/452/89_29.96139666_-93.95467969_ortho.jpg,"[""Tree_None"", ""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/452/89_29.96139666_-93.95467969_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/453/8_29.52411458_-95.0505594_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1608741835/454/90_29.41968283_-95.25629187_ortho.jpg,"[""Solar_No"", ""Tree_Medium"", ""Material_Shingle"", ""Condition_Fair"", ""Pool_No"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/454/90_29.41968283_-95.25629187_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Type_Gabled"", ""Tree_Medium"", ""Material_Shingle"", ""Condition_Fair""]"
s3://qa-manager-prod/golden_questions/1608741835/454/90_29.41968283_-95.25629187_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Medium"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/455/91_29.41980263_-95.25660058_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1608741835/455/91_29.41980263_-95.25660058_ortho.jpg,"[""None""]"
s3://qa-manager-prod/golden_questions/1608741835/456/92_29.41979857_-95.25628877_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1608741835/456/92_29.41979857_-95.25628877_ortho.jpg,"[""Condition_Poor"", ""Material_Metal"", ""Type_Gabled"", ""Tree_Medium"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/457/93_29.38139611_-95.06776682_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/457/93_29.38139611_-95.06776682_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_Low"", ""Condition_Fair""]"
s3://qa-manager-prod/golden_questions/1608741835/457/93_29.38139611_-95.06776682_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/458/94_29.51723886_-95.00834835_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Tree_None"", ""Pool_No"", ""Condition_Good""]"
s3://qa-manager-prod/golden_questions/1608741835/458/94_29.51723886_-95.00834835_ortho.jpg,"[""Condition_Good"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/459/95_29.49545859_-94.96627826_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Pool_No"", ""Condition_Poor"", ""Tree_Low"", ""Type_Mixed""]"
s3://qa-manager-prod/golden_questions/1608741835/459/95_29.49545859_-94.96627826_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Condition_Poor"", ""Material_Shingle"", ""Pool_No"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1608741835/459/95_29.49545859_-94.96627826_ortho.jpg,"[""Condition_Poor"", ""Solar_No"", ""Tree_Low"", ""Pool_Yes"", ""Type_Mixed"", ""Material_Shingle""]"
s3://qa-manager-prod/golden_questions/1608741835/46/140_27.82875455_-97.07441718_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Tree_None"", ""Pool_No"", ""Condition_Fair""]"
s3://qa-manager-prod/golden_questions/1608741835/46/140_27.82875455_-97.07441718_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Condition_Good"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/46/140_27.82875455_-97.07441718_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Pool_No"", ""Condition_Good"", ""Type_Mixed""]"
s3://qa-manager-prod/golden_questions/1608741835/460/96_27.66720126_-97.33746262_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/460/96_27.66720126_-97.33746262_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Mixed"", ""Pool_No"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/460/96_27.66720126_-97.33746262_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_None"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/461/97_29.28305549_-94.80314166_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Type_Gabled"", ""Condition_Good"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/461/97_29.28305549_-94.80314166_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Material_Shingle"", ""Condition_Good"", ""Tree_None"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/461/97_29.28305549_-94.80314166_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Pool_No"", ""Condition_Good"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/462/98_29.28320899_-94.80319535_ortho.jpg,"[""Solar_No"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No"", ""Type_Flat"", ""Material_Poly""]"
s3://qa-manager-prod/golden_questions/1608741835/462/98_29.28320899_-94.80319535_ortho.jpg,"[""Solar_No"", ""Tree_Low"", ""Type_Flat"", ""Pool_No"", ""Material_Asphalt"", ""Condition_Fair""]"
s3://qa-manager-prod/golden_questions/1608741835/462/98_29.28320899_-94.80319535_ortho.jpg,"[""Condition_Fair"", ""Pool_No"", ""Material_Poly"", ""Type_Flat"", ""Tree_Low"", ""Solar_No""]"
